date,Level1,Level2,Level3,Level4,Level5
2016-05-27,1.5476198710730085,1.0861803944168198,1.2912959388677676,1.2618101410540932,1.0633755019005977
2016-06-03,1.609888128390271,1.0729754922050558,1.2829818936615343,1.2300792000514957,1.0602732001855621
2016-06-17,1.5888030988937494,1.0588932646951092,1.2746849329548016,1.226147195972766,1.0564659914791443
2016-06-24,1.6531728672961974,1.0858151330550525,1.309464968590734,1.2739275272721786,1.08199154536996
2016-07-01,1.7140811728451373,1.121694840058748,1.336263737212703,1.3089785974661032,1.1059441954690068
2016-07-08,1.764906584794286,1.1429410234988306,1.3831505721675834,1.3326406111539202,1.1217806247146351
2016-07-15,1.7526487841908167,1.1328953916223945,1.3683039255701106,1.3317734102408436,1.1077438688935854
2016-07-22,1.704822997563697,1.1284785872559338,1.352514183268625,1.3136548099948575,1.0975954667434409
2016-07-29,1.691762834685871,1.1244311637041584,1.3459616610190737,1.3149788245945715,1.1028678012124415
2016-08-05,1.7253202691964915,1.1438637511886451,1.3774563587259587,1.3381144448682667,1.123102217374519
2016-08-12,1.7873879254950535,1.1668749521327209,1.4088360181128396,1.3696153556343977,1.1591793121076053
2016-08-19,1.7666818783868963,1.1540810768779275,1.3929653797761175,1.3560536345491914,1.148643111329825
2016-08-26,1.7774311484700298,1.1521650984958531,1.3916481783429124,1.3407657654293323,1.1370571090457584
2016-09-02,1.816753830839577,1.1534703567403788,1.4026860950102438,1.3508771195073848,1.138765233401935
2016-09-09,1.7968090902006062,1.134490350588227,1.381735466261906,1.3245397476003036,1.1248475061583154
2016-09-23,1.7811475665529728,1.135863870950255,1.375736758956657,1.3139189309805102,1.1027663725088774
2016-09-30,1.7928616018684964,1.146571097291832,1.4015800874222564,1.3499564353164568,1.1418784912733482
2016-10-14,1.8409138496978537,1.161651685383956,1.4159385049323756,1.3578738508155113,1.15081404156602
2016-10-21,1.8100904942477922,1.16477155873033,1.425111910388756,1.3602138609869523,1.155272968838507
2016-10-28,1.8507149670487288,1.165915485737709,1.4302612296020139,1.3614788586705744,1.164155822936412
2016-11-04,1.9167242343669848,1.2010706847272599,1.4541075148035556,1.3876604927335563,1.190208865400129
2016-11-11,1.8937325184713596,1.1980666008345422,1.4540282902493074,1.3829256210151109,1.1918052499030134
2016-11-18,1.919387670691422,1.2289434960814207,1.4809984053402987,1.4162660754927066,1.2056450565679355
2016-11-25,1.9451346026405232,1.2346018778240586,1.4754132032015972,1.402680970300364,1.1705329712683055
2016-12-02,1.9010667496427451,1.2327250666874954,1.4593672510769575,1.4149863751496954,1.1733414057939553
2016-12-09,1.837124635000059,1.1945908068164903,1.4204510727908242,1.3701958238829053,1.1213057939672906
2016-12-16,1.8391922030158354,1.1885199651956009,1.404577885174003,1.3514990290148223,1.1187208372365385
2016-12-23,1.8427368986463515,1.197568007290938,1.402268360044785,1.3600200285648072,1.1180843748103075
2016-12-30,1.8373624471993633,1.2097094741752732,1.411763911389021,1.3829031609196005,1.1447195440410705
2017-01-06,1.7966599534984762,1.1932663709830773,1.4088542238033925,1.361563487216121,1.11100046252957
2017-01-13,1.8089415350045481,1.1976859612853255,1.4239377897596663,1.3674732164089796,1.1021283615829232
2017-01-20,1.8174408660830457,1.2047469815785847,1.4314232969070686,1.3845530825983166,1.1236058049972366
2017-02-03,1.8884726008712478,1.2410325754116671,1.4640372264122212,1.4072814715932507,1.1536341483092372
2017-02-10,1.8953141577228667,1.2414348755093783,1.474106851020268,1.4116644045888573,1.1529579997799924
2017-02-17,1.9667930307120869,1.2675686801242698,1.5004119124366402,1.4362843349361176,1.2061261632476665
2017-02-24,2.0263204546707647,1.2701127003615247,1.494121549930914,1.4123986113193003,1.2047441315574445
2017-03-03,2.0634765758608062,1.2759908843758492,1.493531642617022,1.4175404324695062,1.2039670821147554
2017-03-10,2.072595262153001,1.2902981674957816,1.531618564832832,1.429702478561244,1.2154820421552535
2017-03-17,2.101588797618437,1.324145433573194,1.5388895239006,1.4495553434359536,1.2345542522191963
2017-03-24,2.0654071645126266,1.2971730077460588,1.5134042132898782,1.426408180837026,1.221880935655009
2017-03-31,2.098111021686889,1.3020985515387642,1.5474981406653154,1.4760163006804081,1.2559258998703495
2017-04-07,2.058704901345878,1.28403434801601,1.5255287208608477,1.4506376542795636,1.2344838056969076
2017-04-14,2.0232875993506876,1.280033807698602,1.5163777274273185,1.4511138078955268,1.221157815406131
2017-04-21,1.9983104487674173,1.2667598886453122,1.516075049992278,1.444823762989549,1.2166732841265229
2017-04-28,1.9672304884414717,1.2399920632909844,1.4982271861184342,1.4270341311574455,1.2009785744058017
2017-05-05,1.9468763924667987,1.2254399302579215,1.4977412603023328,1.4203624823580265,1.1701825437783184
2017-05-12,1.9363814259229961,1.2505614880426736,1.5140168888120635,1.445358749253773,1.202157456042985
2017-05-19,1.925670268291104,1.240799070988023,1.509645093348701,1.4539021857529824,1.2270562759738903
2017-05-26,1.9363115913672453,1.2505162267402683,1.504903322361529,1.4561153418987345,1.216762060623745
2017-06-02,1.9976917719514722,1.2854267933602297,1.5320804691733936,1.5089263414637992,1.2823855075231638
2017-06-09,2.0113141130058385,1.297778791997381,1.527253986856479,1.498862291939169,1.2722215353125446
2017-06-16,2.034319466845048,1.310915261502598,1.5590493932616838,1.5223200379152348,1.300742824362492
2017-06-23,2.055878499117957,1.338533559792968,1.5829900450354026,1.5450063362324493,1.3389959845737558
2017-06-30,2.0987541866489807,1.3453406580623763,1.590120280483312,1.5705074985660465,1.355960444394686
2017-07-07,2.076964532287977,1.3394019793609175,1.6051078498961213,1.5861264913765574,1.3599701678099698
2017-07-14,2.1200362241412205,1.367429014307527,1.608375739908834,1.6062513605493611,1.3249016627333425
2017-07-21,2.1093036522304542,1.3729617923515884,1.615526547463755,1.611812049299671,1.3453089140905725
2017-07-28,2.119728981085656,1.3708987839861444,1.6008356267495452,1.6218642600635973,1.3292683449359615
2017-08-04,2.059128839484327,1.341141497130885,1.584265220018055,1.624408475560261,1.330113663451513
2017-08-11,2.1144894088352912,1.3572003055005808,1.6392254102948556,1.6756657348398618,1.3600959412347102
2017-08-18,2.1237882117007145,1.3624865331311584,1.6678903685460835,1.701591918116745,1.3897271131861606
2017-08-25,2.1940515138582786,1.4138819281175468,1.7133958535182081,1.7229695695257472,1.4271885644160878
2017-09-01,2.2192144519427757,1.4408518493898193,1.7339622532863217,1.7403935552701117,1.4399807484280993
2017-09-08,2.2565477274365966,1.4443459225158772,1.7320806878456934,1.7417419966879968,1.4435923800856985
2017-09-15,2.314195919025293,1.4574375668916917,1.7214985663687106,1.753286725230957,1.4500826344942133
2017-09-22,2.3792050380742795,1.4663936816620484,1.7229975871176686,1.7576533443095084,1.4584800036628456
2017-09-29,2.417323791280783,1.4839876496388322,1.7885989294078088,1.7861793285824616,1.4918615909469082
2017-10-13,2.4092694088886333,1.489245751955917,1.7678669037788612,1.7824140502102208,1.4897976093680683
2017-10-20,2.4733440904525636,1.5042114834494709,1.7949895013857502,1.8316306451446598,1.499101782385817
2017-10-27,2.5020754624816113,1.521130520814893,1.779738916785798,1.7972982707702905,1.4774545937656738
2017-11-03,2.616867883058713,1.583869512385609,1.8364124796146235,1.8580040315377737,1.5450547819647027
2017-11-10,2.627390916854065,1.5458340111164866,1.7918342621100167,1.8106551172236731,1.5632980229994373
2017-11-17,2.635545839868547,1.5404080985199964,1.778353193178983,1.7939504627908454,1.559727582009552
2017-11-24,2.6504730068399747,1.5451053373565313,1.779096331256935,1.7679500911388943,1.5484290147263173
2017-12-01,2.5720600954105093,1.5377226473059193,1.764721572075188,1.757901041888261,1.5609681080748012
2017-12-08,2.598314653482464,1.5393514905113552,1.7606407671102478,1.7509340759929222,1.581683681973884
2017-12-15,2.6586434722180345,1.5841074819298542,1.7826137594008538,1.7658647204772815,1.588081356324863
2017-12-22,2.680797800082315,1.5891592940924033,1.7843981542726945,1.776242953904109,1.5913547022794374
2017-12-29,2.747329951417046,1.6402465106387194,1.8330975850739928,1.8373041784726651,1.6355525084422924
2018-01-05,2.7573132710581953,1.661468516948606,1.8470464685411576,1.8369301997773615,1.6303721847165273
